355,176
355,378
355,91
381,251
381,134
11,191
11,57
150,379
290,125
290,75
290,110
290,139
290,127
290,160
290,268
290,166
290,220
200,125
134,134
353,353
245,193
70,70
46,376
116,308
116,158
301,298
301,74
301,144
86,89
86,172
86,174
86,94
86,320
86,23
148,188
388,152
196,196
196,324
250,103
170,170
18,251
122,285
122,72
122,54
122,251
122,73
354,129
354,176
285,31
191,328
191,268
248,248
373,270
216,75
175,251
175,175
183,14
105,300
303,193
269,176
369,339
221,132
221,114
202,202
8,62
8,7
8,280
8,272
8,8
8,176
329,74
140,251
140,140
181,325
181,186
44,121
44,312
44,360
223,176
223,91
55,87
319,167
319,184
20,292
20,0
20,367
27,123
335,176
253,193
193,193
58,289
42,42
67,72
67,137
67,193
67,327
67,21
67,251
361,339
361,214
344,37
372,108
372,54
353,251
117,125
117,176
173,189
173,276
162,251
70,15
177,177
77,254
77,193
317,317
237,286
275,251
275,54
261,141
271,328
93,376
218,47
218,379
20,20
20,375
114,247
114,1
292,292
318,155
98,361
23,125
23,160
317,75
317,139
305,148
305,188
305,193
196,285
189,189
348,310
348,186
306,195
87,176
87,91
67,54
371,75
371,268
78,382
349,349
366,308
187,47
187,304
225,225
225,310
225,29
287,68
287,349
287,259
287,29
287,59
15,365
15,15
15,191
15,95
124,308
349,154
126,234
126,28
341,267
62,7
62,280
62,176
75,268
289,265
289,289
227,7
227,280
227,176
227,378
227,91
227,19
72,251
72,54
236,30
342,114
342,9
342,65
190,190
190,125
282,158
387,387
148,148
148,193
148,251
334,31
334,334
334,251
206,187
206,330
206,379
206,339
206,116
206,54
206,310
206,33
311,205
311,1
311,367
383,120
332,191
332,209
243,91
267,95
266,105
266,310
278,84
278,118
309,132
164,380
210,387
228,84
110,336
289,17
289,349
289,191
326,146
190,65
207,292
365,132
167,186
7,95
7,176
105,47
105,379
53,376
3,382
121,131
217,232
5,375
5,328
209,367
302,246
302,158
281,328
137,292
137,251
137,39
286,52
286,71
88,205
88,1
88,59
347,375
70,158
267,7
333,158
313,3
313,382
378,51
378,378
378,330
378,116
378,54
378,33
331,167
295,225
151,52
151,19
151,3
99,120
312,188
312,251
280,7
280,176
378,145
378,251
378,292
153,31
153,153
162,12
260,284
52,52
52,19
65,380
137,72
137,137
137,193
171,7
171,8
171,176
171,115
171,91
196,206
196,331
196,202
343,328
343,343
51,330
51,214
51,230
51,155
136,136
132,176
132,247
132,1
132,9
109,109
109,176
128,125
128,95
60,324
60,307
248,186
248,159
132,325
358,66
54,251
54,54
54,111
54,144
83,193
9,59
263,282
263,64
362,9
272,7
272,125
272,280
40,312
280,280
280,146
336,125
226,380
235,193
235,125
70,215
380,380
380,95
378,72
378,73
346,59
365,95
62,52
76,76
140,145
310,132
310,9
310,184
292,39
219,268
219,15
139,268
156,312
283,49
177,202
68,59
68,314
68,155
8,109
156,156
148,214
34,38
34,34
34,259
34,211
34,192
212,341
205,176
205,1
205,59
109,251
341,341
158,215
88,88
88,378
88,324
88,31
11,125
34,68
34,114
34,185
34,314
34,59
34,342
34,65
76,334
76,325
76,188
76,322
76,312
76,251
262,124
239,15
239,286
239,239
109,196
83,83
4,109
365,365
368,132
368,310
259,158
382,161
247,176
365,29
365,65
365,314
365,59
72,119
273,59
273,68
49,145
351,328
72,145
72,49
72,62
238,268
1,176
1,247
377,62
377,280
377,57
377,204
377,314
377,288
377,377
41,260
143,322
2,251
2,54
296,14
64,59
64,215
28,12
28,316
168,73
215,52
215,328
215,308
338,256
258,191
258,382
36,125
95,95
378,176
130,380
130,390
130,213
251,251
297,132
15,380
163,325
163,383
182,312
81,64
81,246
81,279
81,114
196,332
196,119
196,137
196,49
196,116
196,61
69,291
52,240
79,14
324,7
324,324
324,280
251,322
231,176
367,375
367,328
312,148
312,153
312,202
312,367
208,59
371,220
35,380
242,336
242,191
242,258
242,166
91,7
91,176
91,91
316,136
316,118
71,71
90,31
90,114
169,387
370,315
370,158
201,154
201,155
345,143
222,267
323,153
323,144
312,101
80,95
26,205
363,363
363,287
363,29
321,349
194,274
169,316
74,298
100,340
374,380
179,385
179,310
28,32
324,205
379,47
379,251
360,380
360,390
246,186
3,52
3,19
200,197
178,95
211,38
107,214
107,384
107,59
214,339
13,176
229,114
367,176
367,247
56,271
56,296
286,293
64,308
64,158
191,17
191,191
191,57
166,125
166,132
217,32
365,343
0,193
286,286
59,59
31,205
31,2
31,54
25,57
248,279
248,112
48,54
325,383
80,109
104,176
104,247
104,1
104,114
157,132
327,251
186,308
279,1
9,209
383,383
184,215
15,268
85,85
120,38
120,191
310,310
310,262
310,246
310,186
257,109
22,38
116,330
116,54
284,76
54,193
54,330
54,339
54,214
171,251
171,54
171,224
6,17
6,289
185,59
111,144
63,365
63,95
15,390
350,52
9,114
224,144
192,176
360,158
276,298
276,74
314,364
314,185
314,59
314,314
314,29
314,155
114,132
114,356
112,9
140,72
140,88
96,334
66,21
39,312
39,188
203,9
203,314
203,346
203,65
255,380
21,207
263,382
214,31
230,125
294,330
294,54
187,312
279,336
288,176
92,268
390,380
251,144
85,334
85,54
359,251
359,144
29,185
29,59
29,155
113,247
113,1
113,114
264,59
268,268
106,380
102,124
198,380
198,252
387,56
220,268
65,153
65,59
147,176
390,390
32,45
29,29
233,251
14,14
33,380
33,15
33,148
114,114
367,188
367,193
367,251
251,389
88,176
147,125
357,186
357,184
357,288
225,380
213,380
213,390
244,184
66,161
24,62
24,280
24,176
142,124
10,192
199,286
199,16
38,38
38,192
310,330
310,54
310,124
62,145
62,140
62,54
158,308
43,317
215,15
346,346
346,114
346,65
346,125
241,241
155,59
165,229
219,352
50,207
50,21
384,148
384,214
88,146
88,346
88,114
88,342
138,324
138,19
333,380
333,360
333,149
133,193
133,323
133,292
133,144
361,54
73,251
73,54
337,1
337,114
296,135
61,361
61,339
61,214
383,312
383,292
383,193
383,21
82,15
33,310
33,193
33,330
33,54
356,252
149,380
356,132
356,310
356,109
356,184
356,244
125,125
125,19
249,97
48,380
48,176
48,390
310,297
282,282
282,102
299,380
64,97
342,59
342,265
180,66
180,59
277,387
336,336
252,376
386,334
293,192
16,293
148,39
329,329
350,334
