480,266
88,521
533,266
402,433
302,302
417,499
417,113
425,306
4,358
286,345
287,58
307,307
229,460
131,48
131,26
131,175
131,282
438,438
248,383
353,415
222,415
20,20
461,53
110,110
110,490
507,507
348,348
137,539
430,314
339,5
227,107
227,227
537,333
58,58
244,244
173,539
263,263
446,303
542,342
277,199
290,290
551,551
534,137
75,263
75,202
85,173
85,539
489,60
446,286
181,181
482,127
482,45
542,288
542,405
61,438
552,5
440,440
8,350
8,104
26,282
287,287
393,60
226,513
232,131
363,363
11,179
410,433
419,48
286,286
204,204
410,170
484,342
64,294
64,372
424,393
424,424
435,521
264,58
521,415
372,294
260,331
134,476
55,548
265,100
294,294
500,35
205,454
105,350
270,263
17,17
67,515
122,127
300,476
165,135
338,338
550,378
6,188
156,484
488,410
14,404
35,35
370,548
370,5
228,228
397,290
163,314
381,229
31,31
114,489
114,60
114,45
230,89
230,221
366,483
262,26
196,11
334,334
5,5
16,444
139,257
538,538
120,343
21,256
544,485
427,235
427,339
427,552
427,5
136,315
223,111
223,552
223,5
420,403
543,5
233,243
224,224
390,369
161,131
449,5
96,125
230,204
230,230
531,531
531,18
531,493
196,488
154,434
316,354
316,341
458,521
336,224
320,434
159,111
159,219
301,401
326,43
125,5
39,39
473,444
473,521
157,18
447,410
92,256
92,250
28,111
28,5
55,266
370,100
15,15
304,233
178,189
73,224
529,435
296,287
498,254
146,452
236,71
72,152
410,410
167,433
388,5
220,220
298,525
119,102
258,173
505,219
62,480
62,5
149,417
149,36
12,278
150,489
474,399
6,408
6,6
497,314
384,328
549,521
549,509
246,214
126,53
142,403
142,425
142,545
142,142
512,443
367,110
367,488
151,151
279,218
138,224
526,5
148,219
472,549
69,320
272,536
123,339
123,5
123,96
360,343
128,476
128,68
160,219
133,190
133,81
208,5
373,164
373,224
44,287
44,296
495,41
50,218
50,459
121,158
121,200
108,413
13,88
379,393
508,158
162,74
7,7
521,434
521,190
530,403
530,5
530,420
335,369
200,158
418,444
418,405
432,425
432,485
432,420
418,315
418,84
546,434
269,224
125,125
125,28
409,499
512,512
159,5
159,159
359,158
359,200
387,18
389,487
322,436
322,15
153,124
190,190
190,469
78,98
78,190
91,139
184,434
184,481
184,69
155,243
155,19
470,171
457,434
535,5
479,290
325,57
514,158
523,38
93,18
144,533
144,144
103,348
527,521
368,368
240,34
240,9
240,140
240,463
136,98
136,190
136,68
136,136
136,230
136,182
23,23
54,124
67,67
130,224
211,190
209,57
431,410
431,313
247,256
352,189
352,545
503,393
66,437
273,466
289,230
417,525
528,337
421,266
396,5
376,5
298,36
299,31
471,207
3,424
172,365
516,540
356,59
279,287
279,519
349,134
280,53
61,355
238,446
63,7
274,366
274,340
347,347
347,49
42,87
168,531
168,5
2,10
311,311
310,46
491,81
37,416
37,275
374,251
374,486
374,212
520,517
336,359
25,236
25,124
25,153
106,546
106,357
394,444
241,541
308,444
276,512
143,192
143,546
377,235
377,224
109,34
109,245
327,540
450,145
255,446
255,544
245,240
268,434
267,323
267,267
400,434
400,320
400,69
271,155
297,385
169,145
169,129
216,219
216,159
426,224
426,269
76,484
76,156
76,31
76,299
502,237
467,236
467,124
467,153
423,218
423,239
518,82
185,403
185,432
477,82
147,158
309,224
198,508
283,428
283,460
283,544
65,124
203,143
197,435
441,40
445,5
445,371
442,158
442,143
47,432
455,158
455,52
455,86
79,377
268,466
268,82
281,69
281,312
201,206
312,143
332,81
332,491
178,178
56,98
56,136
80,32
510,220
510,422
510,496
176,22
382,96
414,158
27,27
27,305
195,158
195,52
195,359
94,533
94,124
522,158
317,403
317,432
346,364
361,158
361,465
0,318
406,158
406,359
259,158
259,52
259,359
532,359
293,435
1,521
1,1
1,78
1,184
1,70
253,240
24,158
115,30
116,251
351,323
504,530
547,88
83,82
95,179
95,458
193,158
193,359
478,375
70,190
70,521
143,189
143,97
143,39
143,145
101,231
453,480
453,266
453,62
291,192
291,521
291,82
210,78
208,96
208,275
194,284
194,392
194,209
194,174
496,429
215,192
215,82
215,183
456,219
225,117
51,315
51,98
51,190
191,521
191,158
191,412
191,52
191,375
191,359
187,508
33,249
398,397
462,531
462,168
511,443
99,252
99,231
501,34
362,224
87,323
261,359
395,324
234,98
234,190
234,521
234,78
292,129
468,401
468,301
330,531
464,490
386,480
386,266
386,542
386,29
386,177
172,132
172,494
118,323
217,152
217,524
217,521
217,215
506,546
506,391
285,213
475,492
186,16
186,418
407,480
407,266
407,62
344,321
448,469
439,224
439,73
411,7
411,145
319,5
319,380
295,158
141,531
112,412
112,514
329,541
329,429
243,189
243,166
111,5
77,451
180,90
315,393
343,485
531,242
