267,267
302,244
66,149
215,117
187,187
244,244
244,181
9,204
9,298
213,58
278,107
213,233
213,257
213,32
213,72
213,43
81,233
81,85
180,180
102,114
102,132
102,48
235,67
235,183
235,10
235,235
235,207
114,57
52,148
51,19
51,262
40,32
258,244
161,118
218,167
246,176
246,55
282,58
84,118
285,285
84,306
61,284
61,316
61,104
115,39
115,14
195,73
259,135
97,97
143,189
162,40
176,55
286,11
286,317
286,286
150,244
150,181
77,234
121,85
116,32
239,238
239,285
190,170
199,32
67,267
240,264
161,233
161,85
245,156
245,307
283,103
254,209
254,211
254,175
2,226
58,40
58,32
58,85
286,172
158,82
90,311
197,24
197,248
29,201
4,55
227,288
43,306
36,285
30,30
188,277
89,150
93,47
93,309
217,106
217,217
217,107
257,233
257,40
257,32
257,257
273,239
273,285
303,253
144,150
144,194
115,115
239,245
239,177
239,82
43,32
162,8
162,116
162,85
108,228
289,309
272,221
180,104
321,51
121,201
91,173
91,91
172,40
203,183
58,8
300,88
78,72
317,161
317,285
285,103
85,233
55,55
190,74
151,307
194,150
168,52
168,194
183,257
183,43
30,249
207,114
207,248
135,57
135,189
258,140
310,204
310,298
213,96
243,3
129,109
129,207
123,247
123,257
123,260
177,69
111,111
286,152
22,248
121,181
85,116
85,257
290,287
54,185
251,251
251,262
280,82
171,204
171,298
273,234
141,165
56,294
155,58
114,114
114,24
41,46
130,127
189,121
235,114
276,114
19,19
34,211
320,320
152,253
176,176
49,256
36,304
271,271
271,148
271,82
216,316
283,173
283,91
283,75
14,39
309,309
34,285
34,103
43,43
10,10
59,59
68,182
245,82
40,121
40,40
40,85
177,267
177,82
91,298
91,78
286,233
286,161
286,85
62,304
62,277
62,211
46,151
46,156
46,307
190,190
20,131
47,214
18,98
69,69
167,290
121,121
121,207
298,298
193,233
193,161
193,85
159,159
281,55
281,15
255,266
84,285
84,103
43,233
275,157
275,103
30,60
128,281
128,192
302,176
302,55
248,21
181,294
107,182
54,244
54,88
54,54
33,133
76,177
76,82
76,295
56,56
312,32
312,58
312,249
16,21
248,214
268,182
213,213
213,34
112,233
44,58
44,162
44,85
249,311
26,5
162,129
162,194
162,21
204,219
124,201
124,124
45,178
298,219
134,134
220,25
169,207
142,67
225,121
225,79
225,32
36,38
36,36
36,84
32,121
101,4
101,80
101,125
83,299
44,40
44,44
191,133
191,291
191,136
239,233
239,257
239,172
239,43
184,190
63,207
85,85
119,229
176,242
269,254
269,175
44,194
144,161
144,101
139,109
139,207
12,151
12,41
282,40
194,194
65,86
6,233
6,161
6,286
128,55
128,128
105,50
222,122
222,111
28,152
70,61
87,87
87,290
87,167
230,69
237,103
224,278
224,106
31,152
31,186
244,199
244,194
244,162
196,150
196,144
78,80
265,8
265,247
265,32
166,166
208,150
208,152
198,309
313,242
313,273
99,82
44,144
54,233
54,213
54,40
54,257
54,32
54,43
162,152
162,162
250,150
250,16
124,121
124,206
142,109
142,267
142,63
142,207
142,162
239,201
239,124
68,53
160,9
160,298
61,61
142,142
210,199
154,154
314,314
191,191
42,121
42,175
236,121
236,225
254,254
254,107
94,109
94,207
282,85
13,21
308,29
288,288
144,153
103,29
103,121
103,181
103,225
103,308
292,34
164,74
94,65
179,152
179,162
179,142
64,64
85,267
137,239
27,239
293,43
153,194
153,196
318,117
308,121
163,304
295,295
126,315
126,7
283,283
198,207
145,213
279,285
44,43
296,71
296,265
305,267
263,40
263,207
265,233
265,85
265,44
17,274
191,61
23,162
23,208
35,21
94,94
95,132
113,64
242,233
242,239
242,11
242,85
146,132
1,15
1,281
231,199
231,212
231,144
194,199
232,162
232,40
0,43
0,44
270,129
270,194
270,162
270,144
100,40
174,267
15,15
120,264
120,134
103,107
103,42
205,144
202,164
92,252
153,183
297,223
110,110
305,37
301,280
319,252
8,8
8,116
3,290
3,88
58,133
115,322
84,84
8,243
138,39
138,233
138,115
138,161
138,85
138,14
138,286
147,238
261,150
304,122
304,304
304,211
241,262
233,233
200,253
