88,14
102,96
15,90
57,57
67,106
60,48
60,60
80,117
26,59
26,26
76,29
76,81
52,14
35,116
70,70
18,11
44,44
9,9
5,33
109,1
48,43
48,48
43,60
53,100
22,18
58,93
105,73
85,91
49,6
122,108
111,111
119,110
31,97
120,77
66,28
45,98
109,109
86,86
113,113
47,47
72,50
79,21
99,99
64,10
101,103
24,81
97,14
65,65
11,11
4,15
4,90
82,82
17,37
7,7
42,42
13,13
112,56
2,77
94,94
89,89
51,115
69,95
122,122
4,4
46,46
63,114
63,92
8,8
36,36
49,49
118,118
107,16
78,78
121,7
112,114
112,112
27,70
27,27
34,54
3,39
3,93
87,118
78,19
61,61
104,104
74,32
14,14
0,0
71,71
55,77
55,122
23,14
23,23
20,12
40,123
84,84
62,115
25,68
74,74
38,75
83,65
83,83
83,41
30,123
