215,215
234,89
222,244
297,89
297,341
297,206
297,318
340,332
340,28
340,118
40,341
226,266
226,246
23,53
82,326
82,242
82,59
82,205
82,196
82,334
82,49
125,197
125,79
125,19
125,180
125,125
125,89
125,334
125,204
241,200
140,231
140,77
333,332
340,133
340,166
135,166
256,132
256,19
256,180
256,283
256,89
259,125
259,53
43,97
43,168
77,44
227,89
35,314
35,323
292,220
210,194
210,168
210,177
261,300
125,23
69,26
80,145
69,276
69,145
239,166
135,135
247,247
203,335
339,316
339,341
339,302
261,327
156,227
156,194
311,297
311,54
311,311
311,316
311,341
108,143
108,326
108,166
108,146
18,244
288,166
19,233
19,186
19,53
19,166
320,320
320,1
320,207
212,94
212,133
212,226
212,225
197,79
197,89
174,174
65,44
65,65
65,249
65,300
65,233
65,252
65,31
65,171
65,326
65,89
65,166
65,204
143,326
143,143
143,53
143,166
280,255
92,153
92,102
92,231
280,341
95,53
95,99
95,271
236,236
236,146
236,104
236,277
161,161
161,166
192,220
162,300
341,89
341,318
171,261
178,309
42,324
320,13
132,227
132,89
11,65
11,237
229,288
37,37
12,227
12,72
12,23
12,89
12,256
12,4
12,334
330,94
330,166
180,89
293,303
227,216
65,185
65,26
65,168
152,203
152,272
267,312
267,45
322,276
3,282
23,180
23,289
23,23
23,89
81,299
81,325
261,166
278,296
206,300
325,328
325,77
250,77
250,207
250,334
41,332
124,19
288,288
263,65
263,296
263,168
129,90
53,180
53,271
306,323
85,94
85,308
85,145
105,316
105,309
194,194
150,23
150,150
150,89
153,19
153,180
153,153
153,89
153,72
34,49
23,44
15,183
307,288
307,10
307,228
101,334
101,49
121,227
121,123
135,120
135,28
135,332
135,300
264,331
264,342
264,296
25,161
55,246
294,132
294,44
294,227
294,89
294,256
294,294
187,97
187,323
90,23
90,28
90,89
90,59
90,166
227,227
124,227
124,89
124,72
169,169
175,32
175,326
175,98
175,166
163,296
161,216
208,334
79,204
115,337
115,326
115,300
68,152
246,6
120,120
94,308
19,44
19,180
19,89
79,97
79,79
261,74
261,63
153,197
153,162
153,318
153,204
32,326
32,99
239,72
108,19
108,160
108,89
153,37
153,28
153,332
303,303
214,323
214,95
214,43
214,246
193,145
136,44
136,136
136,320
136,316
136,77
136,334
206,167
206,245
206,261
206,302
255,89
72,227
72,19
72,89
72,72
323,94
323,246
323,285
341,180
341,303
341,296
174,39
132,180
69,94
15,341
340,221
340,201
340,7
340,277
29,190
29,183
29,28
29,224
97,220
278,132
278,294
278,124
278,180
278,256
278,19
300,326
300,300
95,166
182,109
182,89
182,53
160,132
160,180
160,19
160,89
160,124
133,326
133,7
133,166
133,146
133,300
259,282
132,300
174,31
174,332
159,189
276,94
33,33
211,45
211,337
150,303
291,312
291,45
291,173
291,22
291,186
310,310
154,340
154,326
154,28
154,166
154,332
154,300
184,184
184,94
184,276
194,227
194,216
89,53
89,318
332,326
332,332
332,166
110,0
134,134
134,220
256,44
256,72
180,180
45,312
45,45
88,65
88,216
167,52
194,166
177,168
10,288
47,325
47,332
30,150
30,278
30,219
30,260
199,341
199,303
199,271
275,53
275,25
275,300
275,314
275,275
275,197
275,220
275,166
106,297
106,224
48,311
48,236
48,77
48,104
48,168
48,302
239,132
239,238
239,239
1,180
162,162
287,337
53,53
28,166
247,337
87,252
78,78
301,314
207,44
183,190
194,326
147,166
221,327
221,166
221,300
207,312
207,207
207,13
207,63
207,220
207,1
207,296
140,210
140,140
258,54
236,65
77,116
316,296
98,300
98,31
98,332
60,227
60,260
60,4
336,89
233,233
151,326
151,28
151,130
151,166
151,224
151,300
232,25
232,197
19,297
19,19
164,160
164,133
164,317
83,153
56,45
224,326
224,7
224,133
224,166
224,318
224,300
180,44
10,332
208,320
208,1
179,309
179,104
252,124
252,188
190,197
190,125
190,204
79,316
342,116
342,296
342,300
252,249
206,132
206,227
206,133
206,24
206,206
206,72
206,341
141,261
341,161
341,216
216,171
216,216
288,161
288,266
288,197
23,19
23,21
31,166
78,161
78,102
78,186
78,166
79,1
153,166
157,95
150,19
91,300
91,174
91,290
91,133
91,271
295,251
295,316
298,166
298,210
298,194
298,161
298,143
298,89
298,285
298,84
298,298
120,89
120,224
120,326
120,133
120,318
120,294
120,300
120,7
324,161
324,25
123,325
123,300
23,132
23,227
23,72
139,220
12,180
12,19
12,125
187,211
50,44
257,46
257,326
257,133
138,116
94,94
28,332
338,19
338,231
338,166
161,175
161,197
161,300
161,7
310,219
197,197
197,166
63,300
240,65
240,168
73,28
73,332
253,94
338,332
338,224
21,180
21,89
296,331
187,288
187,220
187,296
187,332
98,326
235,197
213,75
213,256
133,297
133,133
133,106
8,330
12,160
12,53
133,123
133,186
133,26
109,109
107,216
161,226
161,143
161,98
170,180
170,288
93,44
16,288
72,132
291,187
291,32
291,133
123,208
221,221
123,320
195,225
195,332
195,24
195,242
195,59
195,205
195,196
122,166
13,125
13,77
28,206
325,220
128,194
128,166
201,297
201,28
201,341
283,227
283,180
283,84
283,19
129,120
5,43
5,311
5,166
5,207
5,300
228,220
228,216
205,194
205,205
142,312
142,125
142,45
142,173
142,32
142,22
