117,150
88,121
88,88
88,113
88,42
157,156
90,177
172,172
184,135
75,185
28,128
156,90
156,137
156,177
102,102
102,3
102,177
26,1
26,89
26,119
26,84
52,52
50,139
17,184
166,88
166,98
9,9
134,108
134,179
134,163
164,137
164,26
151,50
151,42
72,72
72,121
72,2
157,16
157,157
18,151
18,96
18,119
18,42
51,50
51,29
180,108
178,10
194,190
50,100
50,50
50,167
130,128
133,75
133,185
133,98
133,163
65,130
95,9
55,46
55,128
185,72
138,181
8,105
8,98
101,191
101,188
160,184
160,137
167,100
167,113
72,152
72,176
72,38
167,42
62,97
62,52
24,157
24,23
24,52
67,30
96,100
96,151
96,167
96,4
96,119
96,36
74,169
126,177
106,106
106,88
106,95
106,3
132,41
132,156
157,52
47,135
47,42
47,177
13,135
13,177
155,35
112,46
112,30
23,23
12,152
71,136
10,2
141,95
141,53
141,13
141,88
89,1
89,84
69,90
42,163
42,7
42,42
187,50
187,164
187,8
187,175
187,77
187,105
187,33
187,22
175,156
175,33
157,88
75,45
75,57
87,121
87,29
46,46
46,183
66,25
68,127
80,95
80,193
80,3
80,174
80,42
193,43
193,193
193,26
44,175
44,33
44,156
114,114
114,122
175,133
2,2
182,98
49,46
188,108
50,148
120,108
120,115
120,183
97,107
176,70
176,25
176,2
176,188
176,108
43,26
4,100
4,167
4,60
4,113
20,26
20,84
20,109
156,153
156,70
156,26
156,156
106,185
106,46
106,108
106,161
141,141
77,41
77,132
77,175
77,33
88,163
88,98
81,90
81,184
81,45
81,103
81,118
81,177
56,75
56,185
56,45
122,56
122,23
122,122
159,185
159,79
159,57
129,7
31,58
31,52
31,31
31,107
31,54
107,108
107,7
107,54
104,152
104,38
188,188
188,73
66,150
78,90
169,125
169,59
14,105
81,42
81,88
46,184
46,137
193,1
193,89
193,35
193,42
136,105
131,177
163,163
145,3
145,174
48,25
140,64
140,61
121,100
121,167
121,60
121,113
93,137
21,21
105,175
105,97
105,3
105,105
105,107
135,46
142,76
142,77
90,106
90,184
186,66
128,19
128,128
128,47
20,175
20,144
88,175
88,3
88,7
129,45
183,183
88,184
88,108
88,137
52,97
26,26
170,127
170,170
116,180
143,90
143,184
143,84
143,177
143,26
174,3
3,3
98,98
34,28
34,128
85,68
85,81
85,90
85,177
121,97
165,168
165,65
165,24
165,23
165,32
165,56
165,5
165,122
165,48
184,184
184,7
161,185
161,108
161,7
86,50
86,4
86,84
86,88
86,109
189,186
189,66
35,35
38,116
166,166
45,185
88,100
88,50
88,167
103,115
137,135
137,137
92,1
92,89
92,43
92,193
92,35
92,26
192,154
33,156
33,26
63,13
0,135
0,94
156,182
156,98
109,84
93,93
144,175
144,33
144,156
163,75
163,185
163,161
163,45
35,1
35,26
90,90
149,15
146,56
154,184
154,154
22,175
89,67
89,135
89,30
83,26
174,116
11,84
3,121
177,135
177,177
52,3
52,174
29,107
110,90
7,108
7,7
3,108
174,50
174,121
25,25
154,100
154,167
154,26
190,16
162,66
173,3
71,102
71,177
154,123
39,13
39,106
39,81
39,78
39,135
39,99
60,100
60,167
60,113
91,27
37,157
42,108
42,134
147,3
106,81
133,133
133,182
158,158
185,185
113,100
113,2
113,108
113,26
79,134
79,42
79,98
40,118
82,46
57,185
57,2
73,108
99,127
6,141
6,106
124,157
111,100
111,96
50,3
36,84
42,113
171,107
171,94
