88,71
70,70
79,144
93,93
58,58
153,153
6,162
83,211
127,127
2,111
140,140
214,214
112,112
164,219
164,221
164,152
44,112
115,124
115,115
145,105
177,121
100,66
84,3
84,117
84,84
62,204
190,22
190,204
70,112
75,37
122,127
122,38
122,122
122,139
34,80
158,170
109,109
151,153
225,66
26,26
194,99
34,34
198,198
76,76
76,4
73,107
224,224
76,178
76,204
48,225
211,119
211,110
147,147
183,198
39,10
217,148
62,62
160,80
154,52
223,22
135,74
124,99
124,124
124,14
124,85
175,99
92,92
173,76
213,66
213,100
213,197
213,225
213,23
213,39
213,22
15,15
17,146
94,153
5,5
118,216
22,80
22,19
22,228
22,107
161,10
3,99
160,226
137,80
137,206
137,137
137,88
209,112
1,139
1,204
48,48
114,114
111,111
162,158
162,162
229,5
145,139
82,41
56,56
64,49
202,50
89,103
159,204
60,80
101,66
101,225
101,39
0,197
66,66
63,153
63,63
129,129
40,201
187,187
157,157
103,103
130,228
110,99
110,3
110,14
192,192
125,204
165,127
2,2
2,75
2,174
2,37
126,126
3,3
103,139
207,50
204,204
138,146
138,153
121,155
121,55
121,7
58,61
120,52
180,99
180,180
84,99
197,228
75,75
75,155
75,61
226,226
225,225
8,110
96,10
100,100
100,225
100,39
100,10
136,112
139,139
163,163
99,131
195,98
104,104
197,197
119,80
107,139
107,161
107,129
210,14
72,224
72,104
106,153
106,106
106,218
54,208
67,199
223,223
108,108
188,158
57,52
141,53
166,111
134,70
134,103
214,185
214,121
42,127
12,112
12,80
154,158
154,154
123,121
123,123
51,167
22,22
41,80
13,13
199,39
199,100
43,179
25,180
212,94
212,180
227,227
219,219
150,198
116,74
190,70
186,186
230,230
78,78
60,60
121,10
13,203
47,47
47,181
47,11
113,71
182,9
113,158
113,113
168,2
168,37
128,134
128,24
18,203
32,185
32,169
215,198
120,196
120,120
87,97
69,69
120,112
27,27
20,110
20,8
189,230
121,112
121,80
121,160
121,103
30,59
68,113
200,201
184,88
77,77
77,134
31,84
13,70
171,171
132,132
133,158
102,191
68,158
68,27
68,68
68,133
24,222
24,24
24,65
21,199
21,87
36,92
205,35
205,31
134,225
134,39
134,65
134,166
134,134
28,74
28,116
193,204
193,76
172,172
172,224
172,19
172,59
156,97
95,157
86,40
143,121
16,158
16,113
16,90
13,92
113,185
142,176
142,33
220,100
81,227
77,112
69,53
172,30
45,219
45,15
28,149
68,196
46,29
46,91
68,120
