64,128
189,189
30,180
26,26
40,203
207,124
79,79
127,134
51,111
113,73
113,195
202,202
166,166
51,128
91,91
172,210
119,119
46,46
154,154
183,138
150,148
208,104
51,105
51,137
160,160
146,146
146,157
116,116
116,2
199,74
123,88
192,111
45,108
45,205
0,166
179,118
179,166
22,203
107,190
55,157
6,166
6,115
8,146
8,157
66,105
20,153
80,80
138,115
21,74
27,105
197,97
15,52
83,83
18,105
18,202
18,136
18,18
69,69
170,115
82,108
85,74
37,37
106,115
171,193
65,30
145,204
3,10
3,71
151,151
205,108
81,206
81,59
140,123
140,84
33,74
142,146
142,10
142,60
142,3
142,9
142,185
139,169
174,139
174,115
93,105
13,193
188,208
188,139
174,105
53,198
84,139
84,95
28,7
162,194
162,115
149,137
177,137
177,177
89,108
89,89
198,67
33,33
72,72
109,157
174,100
4,146
87,143
87,162
16,52
41,117
41,47
49,186
125,125
24,74
158,158
99,74
76,3
77,77
44,48
42,51
42,185
93,174
14,51
14,63
14,173
130,33
25,165
132,51
68,109
68,185
17,50
120,137
120,51
120,52
120,164
175,182
12,3
102,181
211,139
211,108
191,174
194,194
194,115
81,81
107,107
155,90
9,3
9,151
84,84
152,194
152,57
202,88
167,167
167,54
34,34
74,11
156,140
18,122
147,171
43,100
43,96
35,74
56,26
89,61
57,47
158,62
100,98
100,73
112,134
129,182
5,5
144,144
43,191
168,67
168,110
135,194
135,115
32,113
103,89
103,4
103,153
130,130
92,139
92,162
92,194
92,117
92,57
92,115
137,137
133,146
133,201
133,50
88,73
176,74
176,98
19,58
159,101
159,159
157,157
1,194
1,115
121,131
86,209
35,35
187,146
187,153
62,200
62,126
62,62
184,163
29,29
94,111
110,67
51,51
151,3
14,178
153,146
70,115
117,117
18,74
51,36
141,38
39,196
31,74
23,115
78,123
78,73
78,114
75,84
161,140
