140,140
126,15
126,127
60,60
82,82
51,167
51,200
51,141
51,52
44,25
44,237
50,50
128,131
222,200
30,4
134,237
256,196
256,256
168,168
168,127
151,50
151,152
151,151
244,244
225,225
211,19
211,203
230,162
230,228
230,104
95,78
233,86
233,256
233,150
8,208
8,8
86,256
86,150
86,62
71,71
71,127
259,50
136,207
136,36
234,79
164,203
164,127
6,6
97,201
97,233
133,86
133,71
133,256
12,138
196,36
166,256
166,191
166,170
147,201
147,241
216,27
227,207
227,148
240,3
56,202
121,124
121,219
178,137
178,178
39,32
157,25
157,237
170,196
15,71
64,64
165,171
56,56
167,167
167,179
160,160
68,2
80,167
80,40
144,131
175,175
135,81
25,237
2,2
224,127
224,99
226,57
226,63
252,3
20,56
88,187
204,64
204,144
193,35
184,27
103,98
210,196
30,256
229,98
34,73
164,257
141,8
53,11
100,228
100,258
243,168
243,36
72,188
229,229
32,139
32,166
32,32
32,170
161,70
161,89
125,257
32,99
47,38
207,148
256,65
109,99
63,63
63,57
63,40
212,122
212,0
185,65
233,96
140,166
140,239
140,53
246,246
25,25
48,208
48,8
48,54
48,21
50,148
73,73
63,179
63,163
188,188
168,99
258,162
258,228
235,63
235,81
235,36
247,247
11,180
11,36
181,261
260,260
14,179
170,231
256,150
152,50
65,65
65,36
74,50
74,228
42,205
81,111
81,162
116,98
146,2
170,170
232,135
65,129
236,31
111,36
249,22
165,66
165,165
16,248
16,81
254,85
254,254
67,215
83,75
62,233
62,150
89,70
256,25
256,237
258,258
237,31
194,36
74,104
156,156
65,229
107,235
59,82
59,65
220,11
226,226
114,32
161,106
159,256
159,170
108,207
159,159
28,166
28,170
28,231
101,52
101,101
176,90
176,162
199,219
43,81
65,207
65,136
121,126
121,168
121,127
174,183
174,42
57,32
57,168
57,99
90,166
90,170
250,36
76,233
76,86
76,133
76,256
152,152
74,74
173,166
195,206
195,65
195,36
209,259
162,166
162,170
211,211
7,88
7,30
7,187
185,204
169,226
169,63
33,36
192,151
226,127
215,180
132,53
132,256
132,11
132,65
235,239
235,235
235,40
217,136
9,34
130,17
127,15
49,126
49,178
178,103
105,149
105,87
198,140
5,228
5,100
58,258
58,74
45,11
45,235
238,28
238,90
23,23
226,239
226,196
226,182
226,115
226,49
226,164
92,36
88,13
88,36
91,253
32,28
26,235
26,41
185,185
233,157
233,25
233,237
197,159
197,132
172,243
172,55
172,140
172,115
233,52
43,145
43,11
43,63
116,127
221,71
72,132
158,230
158,228
158,74
158,258
83,95
83,112
83,28
83,245
117,117
198,147
198,27
198,184
139,166
139,170
139,65
139,28
139,90
139,162
139,185
118,207
93,155
93,226
164,164
18,255
46,6
159,164
28,28
105,251
0,0
0,24
119,213
119,1
119,77
177,162
177,158
242,254
37,241
37,84
29,161
113,63
113,170
177,177
15,204
153,214
86,86
88,180
88,88
76,188
76,11
88,170
88,140
88,241
110,51
110,200
120,69
215,215
223,233
65,235
10,53
10,11
154,32
154,57
186,186
143,152
143,151
102,20
102,152
102,192
102,123
218,258
218,74
190,36
178,155
178,142
178,226
178,93
178,164
108,108
189,108
197,61
197,197
94,184
94,198
24,98
24,237
24,197
