69,69
97,54
11,38
71,71
14,14
101,101
27,107
50,81
65,98
74,74
74,106
18,39
70,70
58,78
99,98
109,21
63,59
22,12
64,13
23,23
72,38
39,79
62,43
62,106
53,8
76,37
108,73
46,41
15,41
90,47
76,76
29,8
5,4
61,76
57,12
85,76
66,110
96,67
96,96
96,40
89,89
28,28
110,31
110,84
102,102
60,24
100,100
38,48
38,47
90,90
0,76
93,106
40,67
31,31
42,39
42,79
42,17
77,8
87,1
48,6
104,104
56,86
48,67
9,9
75,29
32,85
55,73
26,30
20,47
35,94
92,68
49,25
3,52
91,54
111,45
78,56
50,8
17,17
19,76
73,106
34,31
34,33
103,76
105,44
84,84
88,88
81,91
83,83
36,89
33,31
82,84
106,43
82,82
2,49
7,12
16,80
84,44
95,95
107,107
10,85
47,84
51,86
