73,43
73,83
73,9
22,22
22,25
16,70
16,31
79,85
79,52
79,18
21,21
21,38
76,18
20,36
20,0
20,20
20,54
20,1
36,19
36,54
10,33
23,81
23,24
17,80
17,30
41,25
10,18
10,22
10,20
38,19
68,19
7,17
75,61
28,33
1,33
2,25
2,2
2,22
38,16
38,62
38,1
63,33
63,59
63,28
31,33
55,3
55,27
47,18
31,31
60,65
60,38
60,44
48,22
45,20
37,24
82,22
53,64
55,55
59,14
59,59
59,0
59,8
59,24
32,33
71,11
71,15
71,51
56,14
56,24
13,80
13,22
72,48
72,22
35,22
20,69
5,80
5,17
5,30
69,33
69,69
68,33
68,68
68,42
68,20
20,26
40,22
78,78
66,18
33,33
78,81
36,10
6,59
6,69
6,20
12,12
30,80
30,30
49,46
49,49
67,33
67,44
14,14
59,37
12,19
12,1
84,33
3,3
3,33
19,62
25,33
25,14
25,19
25,25
24,81
54,33
54,42
1,36
1,0
1,19
59,33
33,11
33,20
9,9
29,14
51,18
20,42
20,14
64,64
64,81
44,33
69,0
69,24
77,33
77,34
77,67
77,25
20,61
70,70
18,18
70,54
50,84
44,44
86,58
50,25
57,3
42,42
16,33
16,16
78,74
78,26
78,4
39,41
