107,168
185,31
185,135
185,38
185,29
185,185
185,62
185,90
163,163
119,113
119,168
44,44
44,30
44,31
21,111
21,54
21,73
16,7
16,116
175,117
175,115
175,178
175,116
110,40
110,119
110,110
110,64
18,50
18,62
142,178
33,33
60,44
60,151
137,164
91,11
62,62
33,59
104,104
104,168
104,3
32,167
12,142
12,68
114,59
25,170
25,144
85,85
85,126
158,39
94,23
55,62
55,55
34,44
142,138
142,142
159,134
174,16
174,116
48,39
155,155
31,33
179,136
171,2
4,185
0,72
0,41
135,135
102,44
73,44
49,82
162,116
162,166
84,17
129,129
130,190
130,130
190,145
131,5
131,13
98,135
98,185
98,4
98,55
63,77
9,116
17,55
166,135
32,164
32,32
32,146
26,173
128,128
93,185
93,8
93,13
93,93
135,44
75,185
75,19
178,45
178,184
124,153
22,18
31,34
31,31
31,82
65,178
65,116
58,64
91,91
104,166
3,125
3,160
3,103
45,45
45,126
181,99
57,95
144,78
5,111
5,13
152,191
122,122
122,113
123,86
163,44
105,74
14,60
64,64
52,52
11,11
113,113
10,8
176,78
18,49
82,34
82,44
82,101
38,62
169,167
166,128
110,97
110,13
108,43
139,97
15,41
160,44
164,116
38,162
187,185
135,92
76,65
76,115
76,178
144,182
144,92
150,16
31,162
66,6
8,5
8,13
156,50
122,150
80,110
161,161
168,118
185,55
125,32
125,116
145,113
145,145
27,97
19,185
140,189
65,44
65,184
116,135
4,140
157,157
83,83
83,116
47,62
64,31
35,112
183,36
183,91
1,59
1,62
61,17
61,185
61,55
185,144
182,76
182,116
64,116
166,31
78,70
78,178
79,79
71,45
71,142
71,126
62,44
62,173
184,44
88,81
110,33
110,188
121,13
91,23
132,163
160,160
178,116
41,38
1,122
1,100
1,113
1,8
1,112
1,81
165,59
83,135
83,92
83,64
78,78
126,126
59,59
182,37
29,135
29,62
51,91
16,69
159,77
159,177
180,180
87,147
87,56
42,121
42,180
167,33
167,31
126,142
104,140
144,34
144,31
144,44
1,13
1,33
106,16
106,116
92,44
185,28
185,169
64,185
64,163
82,82
33,92
32,135
32,166
32,116
146,53
146,58
78,43
167,167
120,148
121,53
24,17
191,190
161,13
117,178
144,13
111,145
186,150
186,116
186,186
186,16
143,61
54,116
58,164
58,32
58,58
58,162
96,32
96,167
87,185
87,61
115,16
115,117
115,178
115,116
175,44
188,8
64,135
64,92
60,60
116,7
116,116
167,30
127,29
93,162
96,96
62,59
2,2
116,154
116,38
116,24
90,155
151,151
140,90
172,29
81,81
180,13
180,177
18,90
89,111
81,112
141,43
41,41
41,116
192,116
20,185
20,135
133,23
67,67
13,13
73,112
162,162
78,44
109,166
109,167
3,118
101,34
101,44
55,113
46,149
