135,135
89,48
74,33
3,43
42,42
90,90
90,121
130,62
130,69
54,54
36,23
125,113
101,131
134,87
134,48
39,56
3,3
87,48
79,60
40,114
40,64
73,138
112,112
123,123
51,96
47,47
46,120
46,115
50,135
81,41
27,27
110,8
110,43
71,41
35,118
136,101
136,35
63,21
2,26
6,6
19,57
19,19
88,36
94,90
94,94
59,43
128,108
128,128
113,113
87,87
44,43
49,57
98,9
132,101
30,30
34,34
13,90
22,16
61,61
61,128
103,62
23,23
138,131
138,138
138,101
139,139
5,106
12,106
12,5
31,31
4,90
99,43
97,9
104,20
8,120
47,43
67,67
6,70
17,138
17,64
17,17
43,120
1,43
105,134
66,133
43,28
43,43
0,52
107,20
44,97
41,131
37,37
52,129
109,10
116,116
78,48
29,29
9,56
9,102
84,68
122,135
122,86
72,61
91,53
54,39
137,90
114,28
90,32
90,131
124,138
124,28
124,43
124,119
15,15
24,24
24,78
116,70
117,75
80,80
69,69
69,102
79,18
79,65
102,102
35,101
95,136
95,35
42,92
38,91
11,11
66,85
126,62
93,93
25,13
25,94
82,127
82,101
77,135
119,131
119,138
119,101
100,62
100,76
111,16
14,14
45,43
55,58
7,131
83,118
83,43
