222,222
85,182
172,21
172,175
172,204
140,9
140,34
159,15
159,100
76,202
117,170
117,49
16,153
16,170
17,139
17,175
17,204
67,235
37,14
233,69
176,189
113,97
168,22
112,22
127,15
127,51
117,223
117,203
2,2
69,137
72,86
170,165
231,174
179,216
205,205
191,100
124,191
206,206
230,230
48,224
48,226
220,67
220,200
220,170
220,51
146,169
131,30
155,136
98,98
103,75
42,22
42,222
15,156
209,209
160,115
152,25
152,152
188,2
178,148
104,175
122,156
231,231
195,25
171,171
142,169
141,187
64,23
64,77
215,140
231,78
135,148
2,206
99,23
56,56
187,187
4,198
234,234
61,31
132,92
138,221
138,6
43,2
29,192
29,115
89,154
129,0
14,14
178,2
77,21
221,192
53,173
53,175
63,100
63,39
63,175
170,203
229,14
80,6
171,212
171,12
171,175
40,230
49,49
166,156
166,15
223,29
198,100
230,205
230,165
90,75
194,169
212,212
161,154
83,156
225,217
175,136
136,98
136,12
28,62
1,0
123,123
101,101
100,100
100,226
164,100
226,23
226,226
145,84
128,39
108,28
191,139
191,171
231,64
111,112
111,22
73,211
105,24
193,104
193,198
146,146
74,104
237,141
179,179
179,61
218,218
19,216
60,164
186,170
104,104
104,3
183,112
183,22
44,211
44,198
144,0
107,115
82,82
82,226
114,112
114,22
162,22
20,143
19,19
214,82
50,139
50,115
116,115
45,112
45,22
218,170
110,82
66,66
77,143
77,53
146,182
146,194
146,175
133,15
27,227
27,137
88,191
70,70
117,117
117,206
168,168
10,211
3,102
3,175
96,68
201,125
201,226
177,204
215,17
215,139
215,175
215,204
109,71
159,38
183,183
183,214
183,111
120,39
120,22
158,17
158,149
158,167
58,89
58,154
52,51
180,40
180,230
180,66
54,12
54,189
185,104
95,22
95,183
95,163
236,17
236,104
213,213
7,6
7,2
121,119
81,87
8,52
157,93
157,74
79,117
79,79
79,46
79,178
196,118
196,104
213,225
113,113
74,73
13,126
130,111
130,163
110,110
106,23
167,140
167,230
199,200
199,219
47,104
210,230
210,104
210,193
83,89
83,83
207,139
207,104
207,64
207,26
193,23
193,32
193,193
59,2
59,80
59,24
59,6
184,117
184,134
91,130
11,44
134,117
134,18
74,74
74,33
74,40
176,202
190,35
55,128
150,84
150,165
150,145
197,21
57,63
36,79
180,180
77,20
77,77
178,165
147,147
5,15
5,104
181,181
232,218
228,39
228,89
228,154
228,41
228,58
65,218
94,146
208,20
151,39
